"Transect","ID","Remarks","Time","Geometry","Latitude","Longitude","Elevation","Ortho.Height","Instrument.Ht","Fix.ID","Horizontal.Accuracy","Vertical.Accuracy","PDOP","HDOP","VDOP","Satellites.in.View","Satellites.in.Use","Top_layer","Top_layer_other","Lower_1","Lower_1_other","Lower_2","Lower_2_other","Lower_3","Lower_3_other","Litter","Litter_other","Soil_surface","Soil_surface_other","Microsite","Microsite_other","Photo","Top_height","Litter_depth_center","Site","Season","Litter_depth_north","Litter_depth_east","Litter_depth_south","Litter_depth_west","Nearby_canopy_1","Nearby_canopy_2","Nearby_canopy_3","Nearby_canopy_4","Nearby_canopy_5","BagID","Quadrat_checklist","Top_Plotting","Microsite_Plotting","mean_depth"
"ONAQ012",32,26,"31-10-2024 13:44:28.750 -0600","POINTZ(-112.507381852 40.147597348 1683.866)",40.14759735,-112.5073819,1683.866,0,1.74,2,0.12,0.25,0.91,0.5,0.75,35,29,"D-OTHER","AGCR","N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,5,1,"ONAQ","F24",2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",2
"ONAQ012",33,27,"31-10-2024 13:45:20.000 -0600","POINTZ(-112.507381297 40.147605533 1683.689)",40.14760553,-112.5073813,1683.689,0,1.74,2,0.11,0.24,0.95,0.52,0.8,34,28,"NONE",NA,"N",NA,"N",NA,"N",NA,"DUNG",NA,"SOIL",NA,"OPEN",NA,NA,0,0,"ONAQ","F24",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0
"ONAQ012",34,28,"31-10-2024 13:46:07.000 -0600","POINTZ(-112.507381735 40.147614048 1683.43)",40.14761405,-112.5073817,1683.43,0,1.74,2,0.11,0.24,0.95,0.52,0.8,34,28,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,0,1,"ONAQ","F24",2,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.4
"ONAQ013",7,1,"43:04.0","POINTZ(-112.45942683 40.2171556 1652.295)",40.2171556,-112.4594268,1652.295,0,1.74,1,0.35,0.75,0.92,0.48,0.78,37,30,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"GRAVEL",NA,"OPEN",NA,NA,0,1,"ONAQ","F24",0,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1
"ONAQ013",8,2,"43:45.2","POINTZ(-112.45942496 40.217163402 1652.421)",40.2171634,-112.459425,1652.421,0,1.74,1,0.28,0.61,0.92,0.48,0.78,38,30,"D-FORB",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,5,0,"ONAQ","F24",2,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",1.8
"ONAQ013",9,3,"44:39.2","POINTZ(-112.459427515 40.217176378 1652.988)",40.21717638,-112.4594275,1652.988,0,1.74,2,0.13,0.31,0.92,0.48,0.79,39,30,"D-OTHER","BRTE","D-FORB",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,15,8,"ONAQ","F24",8,4,10,10,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",8
"ONAQ013",10,4,"45:27.5","POINTZ(-112.459427445 40.217184307 1652.73)",40.21718431,-112.4594274,1652.73,0,1.74,2,0.13,0.29,0.92,0.48,0.79,38,31,"D-OTHER","BRTE","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,15,0,"ONAQ","F24",2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",0.6
"ONAQ013",11,5,"46:41.7","POINTZ(-112.459420468 40.21718696 1654.252)",40.21718696,-112.4594205,1654.252,0,1.74,2,0.11,0.22,0.92,0.47,0.79,38,31,"D-OTHER","ARTR","L-OTHER","ARTR","D-OTHER","BRTE","D-FORB",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,65,10,"ONAQ","F24",12,10,3,3,NA,NA,NA,NA,NA,NA,NA,NA,"Shrubs",7.6
"ONAQ013",12,6,"47:43.5","POINTZ(-112.459419898 40.217195697 1654.191)",40.2171957,-112.4594199,1654.191,0,1.74,2,0.1,0.23,0.92,0.47,0.79,38,31,"D-OTHER","ARTR","D-OTHER","BRTE","N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,60,5,"ONAQ","F24",1,2,6,5,NA,NA,NA,NA,NA,NA,NA,NA,"Shrubs",3.8
"ONAQ013",13,7,"48:25.7","POINTZ(-112.459418313 40.217205052 1654.523)",40.21720505,-112.4594183,1654.523,0,1.74,2,0.11,0.23,0.92,0.47,0.79,39,31,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,0,"ONAQ","F24",1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0.6
"ONAQ013",14,8,"49:22.5","POINTZ(-112.459417257 40.217214505 1654.273)",40.21721451,-112.4594173,1654.273,0,1.74,2,0.11,0.23,0.92,0.47,0.8,39,31,"D-OTHER","BRTE","D-FORB",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,25,2,"ONAQ","F24",5,1,2,8,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",3.6
"ONAQ013",15,9,"50:54.3","POINTZ(-112.459420653 40.217221868 1654.643)",40.21722187,-112.4594207,1654.643,0,1.74,2,0.11,0.23,0.93,0.47,0.8,38,31,"L-OTHER","ARTR","D-OTHER","BRTE","D-OTHER","GUSA","N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,100,10,"ONAQ","F24",10,5,15,10,NA,NA,NA,NA,NA,NA,NA,NA,"Shrubs",10
"ONAQ013",16,10,"51:51.2","POINTZ(-112.459418388 40.21723101 1654.494)",40.21723101,-112.4594184,1654.494,0,1.74,2,0.11,0.22,0.93,0.47,0.8,38,31,"D-OTHER","BRTE","D-FORB",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,35,4,"ONAQ","F24",2,4,5,10,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",5
"ONAQ013",17,11,"53:03.0","POINTZ(-112.459416887 40.217239575 1653.97)",40.21723958,-112.4594169,1653.97,0,1.74,2,0.1,0.23,0.93,0.47,0.8,38,31,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,0,"ONAQ","F24",2,2,0,3,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.4
"ONAQ013",18,12,"54:00.0","POINTZ(-112.459415395 40.217250197 1653.659)",40.2172502,-112.4594154,1653.659,0,1.74,2,0.11,0.25,1.01,0.49,0.88,39,30,"D-OTHER","BRTE","D-FORB",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,10,2,"ONAQ","F24",2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",1.4
"ONAQ013",19,13,"54:43.7","POINTZ(-112.45941725 40.217259058 1654.297)",40.21725906,-112.4594173,1654.297,0,1.74,2,0.1,0.25,1.01,0.49,0.88,39,30,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,0,"ONAQ","F24",2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0.6
"ONAQ013",20,14,"55:33.2","POINTZ(-112.459418545 40.217267328 1654.0)",40.21726733,-112.4594185,1654,0,1.74,2,0.1,0.26,1.01,0.49,0.88,38,30,"D-OTHER","BRTE","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,30,3,"ONAQ","F24",4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",1.8
"ONAQ013",21,15,"56:21.7","POINTZ(-112.45941666 40.217277192 1653.461)",40.21727719,-112.4594167,1653.461,0,1.74,2,0.11,0.28,1.05,0.5,0.93,38,29,"D-OTHER","BRTE","N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,10,1,"ONAQ","F24",3,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",2
"ONAQ013",22,16,"57:01.7","POINTZ(-112.459415473 40.21728592 1653.353)",40.21728592,-112.4594155,1653.353,0,1.74,2,0.11,0.28,1.05,0.5,0.93,38,29,"D-FORB",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,5,1,"ONAQ","F24",1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",0.8
"ONAQ013",23,17,"58:03.0","POINTZ(-112.459415403 40.217294987 1653.715)",40.21729499,-112.4594154,1653.715,0,1.74,2,0.11,0.27,1.06,0.5,0.93,38,29,"L-OTHER","ARTR","D-OTHER","BRTE","D-FORB",NA,"N",NA,"LT-H",NA,"OTHER","MOSS","CANOPY",NA,NA,80,2,"ONAQ","F24",2,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,"Shrubs",3
"ONAQ013",24,18,"58:43.2","POINTZ(-112.459417188 40.217304408 1653.861)",40.21730441,-112.4594172,1653.861,0,1.74,2,0.11,0.28,1.06,0.5,0.93,38,29,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,0,2,"ONAQ","F24",1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.4
"ONAQ013",25,19,"59:32.5","POINTZ(-112.459416953 40.217311997 1653.765)",40.217312,-112.459417,1653.765,0,1.74,2,0.11,0.28,1.06,0.5,0.94,39,29,"D-OTHER","BRTE","D-FORB",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,20,3,"ONAQ","F24",3,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",3.2
"ONAQ013",26,20,"00:53.0","POINTZ(-112.459417757 40.217320308 1653.174)",40.21732031,-112.4594178,1653.174,0,1.74,2,0.11,0.27,0.98,0.48,0.85,39,30,"L-OTHER","ARTR","D-OTHER","BRTE","N",NA,"N",NA,"OTHER","H_W","OTHER","MOSS","CANOPY",NA,NA,65,8,"ONAQ","F24",1,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,"Shrubs",3.2
"ONAQ013",27,21,"01:37.0","POINTZ(-112.459417567 40.217331072 1653.24)",40.21733107,-112.4594176,1653.24,0,1.74,2,0.11,0.27,0.98,0.48,0.85,39,30,"D-OTHER","BRTE","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,10,2,"ONAQ","F24",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",0.8
"ONAQ013",28,22,"02:19.0","POINTZ(-112.45941719 40.21734035 1653.38)",40.21734035,-112.4594172,1653.38,0,1.74,2,0.11,0.27,0.98,0.48,0.86,39,30,"NONE",NA,"N",NA,"N",NA,"N",NA,"NONE",NA,"CRUST",NA,"OPEN",NA,NA,0,0,"ONAQ","F24",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0
"ONAQ013",29,23,"03:53.5","POINTZ(-112.459417762 40.217348502 1653.59)",40.2173485,-112.4594178,1653.59,0,1.74,2,0.11,0.26,0.94,0.47,0.81,39,31,"D-OTHER","ARTR","D-OTHER","BRTE","N",NA,"N",NA,"OTHER","H_W_B","SOIL",NA,"CANOPY",NA,NA,50,15,"ONAQ","F24",20,0,10,15,NA,NA,NA,NA,NA,NA,NA,NA,"Shrubs",12
"ONAQ013",30,24,"04:58.2","POINTZ(-112.459416478 40.217357688 1653.429)",40.21735769,-112.4594165,1653.429,0,1.74,2,0.11,0.27,0.94,0.47,0.82,40,31,"D-OTHER","GUSA","D-AGRASS",NA,"N",NA,"N",NA,"OTHER","H_W","OTHER","MOSS","CANOPY",NA,NA,55,4,"ONAQ","F24",2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"Subshrubs",2
"ONAQ013",31,25,"05:43.7","POINTZ(-112.459414985 40.217366308 1653.161)",40.21736631,-112.459415,1653.161,0,1.74,2,0.11,0.27,0.94,0.47,0.82,39,31,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,0,1,"ONAQ","F24",1,0,3,2,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.4
"ONAQ013",32,26,"07:05.5","POINTZ(-112.459415993 40.217375218 1653.28)",40.21737522,-112.459416,1653.28,0,1.74,2,0.11,0.26,0.94,0.47,0.82,40,31,"D-OTHER","PSSP","N",NA,"N",NA,"N",NA,"LT-H",NA,"OTHER","PSSP","CANOPY",NA,NA,40,0,"ONAQ","F24",0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,"Perennial Grasses",0.6
"ONAQ013",33,27,"07:58.2","POINTZ(-112.45941586 40.217384748 1653.457)",40.21738475,-112.4594159,1653.457,0,1.74,2,0.11,0.26,0.95,0.47,0.82,41,31,"NONE",NA,"N",NA,"N",NA,"N",NA,"OTHER","H_W","SOIL",NA,"OPEN",NA,NA,0,10,"ONAQ","F24",8,8,5,15,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",9.2
"ONAQ013",34,28,"08:41.5","POINTZ(-112.459416378 40.217392842 1653.495)",40.21739284,-112.4594164,1653.495,0,1.74,2,0.11,0.27,0.92,0.46,0.8,40,32,"NONE",NA,"N",NA,"N",NA,"N",NA,"NONE",NA,"CRUST",NA,"OPEN",NA,NA,0,0,"ONAQ","F24",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0
"ONAQ014",7,1,"57:35.2","POINTZ(-112.437789823 40.211482448 1604.954)",40.21148245,-112.4377898,1604.954,0,1.74,1,0.49,0.95,1.09,0.6,0.91,33,25,"D-OTHER","BRTE","D-FORB",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,20,0,"ONAQ","F24",2,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",2.2
"ONAQ014",8,2,"58:20.0","POINTZ(-112.437787562 40.211489957 1604.183)",40.21148996,-112.4377876,1604.183,0,1.74,2,0.42,0.78,1.04,0.58,0.86,33,26,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,0,1,"ONAQ","F24",0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0.6
"ONAQ014",9,3,"59:44.5","POINTZ(-112.43779727 40.211493077 1603.525)",40.21149308,-112.4377973,1603.525,0,1.74,2,0.26,0.38,1.18,0.61,1.01,33,27,"D-OTHER","BRTE","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,25,4,"ONAQ","F24",4,3,8,5,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",4.8
"ONAQ014",10,4,"00:42.5","POINTZ(-112.437803967 40.211502787 1603.861)",40.21150279,-112.437804,1603.861,0,1.74,2,0.11,0.24,1.08,0.57,0.91,33,27,"D-OTHER","BRTE","D-FORB",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,25,0,"ONAQ","F24",3,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",2.6
"ONAQ014",11,5,"01:31.7","POINTZ(-112.437802502 40.211511887 1603.758)",40.21151189,-112.4378025,1603.758,0,1.74,2,0.11,0.24,1.08,0.57,0.92,33,27,"NONE",NA,"N",NA,"N",NA,"N",NA,"OTHER","H_W","SOIL",NA,"OPEN",NA,NA,0,1,"ONAQ","F24",0,0,5,3,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.8
"ONAQ014",12,6,"02:14.0","POINTZ(-112.43780372 40.211520752 1603.509)",40.21152075,-112.4378037,1603.509,0,1.74,2,0.12,0.27,1.08,0.57,0.92,34,27,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,0,0,"ONAQ","F24",0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1
"ONAQ014",13,7,"03:13.7","POINTZ(-112.437806075 40.211532258 1602.445)",40.21153226,-112.4378061,1602.445,0,1.74,2,0.1,0.23,1.09,0.58,0.92,34,27,"D-FORB",NA,"D-OTHER","BRTE","D-FORB",NA,"N",NA,"OTHER","H_W","CRUST",NA,"OPEN",NA,NA,35,2,"ONAQ","F24",10,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",4.2
"ONAQ014",14,8,"03:53.5","POINTZ(-112.437808525 40.211541588 1602.207)",40.21154159,-112.4378085,1602.207,0,1.74,2,0.1,0.22,1.09,0.58,0.92,33,27,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,0,1,"ONAQ","F24",1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0.8
"ONAQ014",15,9,"04:47.7","POINTZ(-112.437809678 40.211550598 1602.248)",40.2115506,-112.4378097,1602.248,0,1.74,2,0.1,0.22,1.09,0.58,0.92,33,27,"D-FORB",NA,"D-OTHER","BRTE","N",NA,"N",NA,"OTHER","H_W","SOIL",NA,"OPEN",NA,NA,15,2,"ONAQ","F24",4,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",2.2
"ONAQ014",16,10,"05:33.5","POINTZ(-112.43781226 40.211558753 1602.107)",40.21155875,-112.4378123,1602.107,0,1.74,2,0.1,0.22,0.97,0.54,0.8,33,28,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,1,"ONAQ","F24",3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",2.2
"ONAQ014",17,11,"06:21.7","POINTZ(-112.437813725 40.211568223 1602.012)",40.21156822,-112.4378137,1602.012,0,1.74,2,0.1,0.21,0.97,0.54,0.8,33,28,"D-OTHER","BRTE","N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,25,3,"ONAQ","F24",3,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",3.6
"ONAQ014",18,12,"07:15.0","POINTZ(-112.437815035 40.211576405 1602.11)",40.21157641,-112.437815,1602.11,0,1.74,2,0.11,0.23,0.97,0.54,0.81,33,28,"NONE",NA,"N",NA,"N",NA,"N",NA,"OTHER","H_W","SOIL",NA,"CANOPY",NA,NA,0,4,"ONAQ","F24",3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",3.2
"ONAQ014",21,14,"09:13.3","POINTZ(-112.437819227 40.211594057 1601.77)",40.21159406,-112.4378192,1601.77,0,1.74,2,0.11,0.23,0.97,0.54,0.81,33,28,"D-FORB",NA,"D-FORB",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,5,1,"ONAQ","F24",1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",1.2
"ONAQ014",22,13,"08:05.0","POINTZ(-112.437816687 40.21158562 1602.04)",40.21158562,-112.4378167,1602.04,0,1.74,2,0.1,0.22,0.97,0.54,0.81,33,28,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,3,"ONAQ","F24",2,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",2.2
"ONAQ014",23,15,"10:26.2","POINTZ(-112.437821442 40.211602447 1601.628)",40.21160245,-112.4378214,1601.628,0,1.74,2,0.1,0.22,0.97,0.54,0.81,33,28,"D-OTHER","BRTE","N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,5,1,"ONAQ","F24",0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",0.4
"ONAQ014",24,16,"11:10.0","POINTZ(-112.437822867 40.211613098 1601.678)",40.2116131,-112.4378229,1601.678,0,1.74,2,0.11,0.21,0.97,0.54,0.81,33,28,"NONE",NA,"N",NA,"N",NA,"N",NA,"NONE",NA,"CRUST",NA,"OPEN",NA,NA,0,0,"ONAQ","F24",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0
"ONAQ014",25,17,"11:54.5","POINTZ(-112.437825225 40.211622778 1601.549)",40.21162278,-112.4378252,1601.549,0,1.74,2,0.11,0.21,0.97,0.54,0.81,33,28,"D-FORB",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,5,1,"ONAQ","F24",1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",0.4
"ONAQ014",26,18,"12:37.7","POINTZ(-112.437826712 40.211632062 1601.606)",40.21163206,-112.4378267,1601.606,0,1.74,2,0.1,0.2,0.97,0.54,0.81,33,28,"NONE",NA,"N",NA,"N",NA,"N",NA,"NONE",NA,"CRUST",NA,"OPEN",NA,NA,0,0,"ONAQ","F24",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0
"ONAQ014",27,19,"13:19.7","POINTZ(-112.437828283 40.21164019 1601.724)",40.21164019,-112.4378283,1601.724,0,1.74,2,0.1,0.21,0.97,0.54,0.81,33,28,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,0,0,"ONAQ","F24",3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.2
"ONAQ014",28,20,"14:02.7","POINTZ(-112.437829973 40.211648683 1601.751)",40.21164868,-112.43783,1601.751,0,1.74,2,0.1,0.21,0.97,0.54,0.81,33,28,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,0,1,"ONAQ","F24",1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1.2
"ONAQ014",29,21,"14:53.2","POINTZ(-112.437831445 40.211657027 1601.599)",40.21165703,-112.4378314,1601.599,0,1.74,2,0.11,0.23,0.98,0.54,0.81,34,28,"D-OTHER","BRTE","D-FORB",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,15,3,"ONAQ","F24",3,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",3
"ONAQ014",30,22,"15:35.7","POINTZ(-112.437832255 40.211665825 1601.487)",40.21166583,-112.4378323,1601.487,0,1.74,2,0.1,0.22,0.98,0.54,0.81,34,28,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,2,"ONAQ","F24",1,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",2.2
"ONAQ014",31,23,"16:22.5","POINTZ(-112.43783447 40.211675345 1601.361)",40.21167535,-112.4378345,1601.361,0,1.74,2,0.11,0.23,0.98,0.54,0.81,34,28,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,0,0,"ONAQ","F24",0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0.2
"ONAQ014",32,24,"17:11.0","POINTZ(-112.437837287 40.21168498 1601.565)",40.21168498,-112.4378373,1601.565,0,1.74,2,0.11,0.23,0.98,0.54,0.81,34,28,"D-OTHER","BRTE","D-FORB",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,10,1,"ONAQ","F24",1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",1.2
"ONAQ014",33,25,"18:16.5","POINTZ(-112.437837295 40.211694382 1601.496)",40.21169438,-112.4378373,1601.496,0,1.74,2,0.11,0.23,0.98,0.55,0.81,34,28,"D-FORB",NA,"D-OTHER","BRTE","D-FORB",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,35,8,"ONAQ","F24",8,10,6,4,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",7.2
"ONAQ014",34,26,"19:37.5","POINTZ(-112.437837367 40.211701358 1601.494)",40.21170136,-112.4378374,1601.494,0,1.74,2,0.1,0.21,0.98,0.55,0.81,34,28,"D-OTHER","SAVE","D-FORB",NA,"D-OTHER","BRTE","N",NA,"OTHER","H_W","SOIL",NA,"CANOPY",NA,NA,105,10,"ONAQ","F24",10,5,5,8,NA,NA,NA,NA,NA,NA,NA,NA,"Shrubs",7.6
"ONAQ014",35,27,"20:22.0","POINTZ(-112.437838792 40.211711415 1601.433)",40.21171142,-112.4378388,1601.433,0,1.74,2,0.11,0.22,0.98,0.55,0.81,34,28,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"SOIL",NA,"OPEN",NA,NA,0,0,"ONAQ","F24",1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",1
"ONAQ014",36,28,"21:02.0","POINTZ(-112.437840097 40.211720393 1601.466)",40.21172039,-112.4378401,1601.466,0,1.74,2,0.12,0.23,0.98,0.55,0.81,34,28,"NONE",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,0,1,"ONAQ","F24",1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0.6
"ONAQ016",7,1,"48:07.7","POINTZ(-112.467691107 40.204431285 1691.253)",40.20443129,-112.4676911,1691.253,0,1.74,1,0.3,0.54,0.87,0.48,0.73,37,30,"D-FORB",NA,"N",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,5,1,"ONAQ","F24",1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",0.6
"ONAQ016",8,2,"48:59.0","POINTZ(-112.467691325 40.20444155 1691.527)",40.20444155,-112.4676913,1691.527,0,1.74,2,0.2,0.38,0.9,0.49,0.75,37,32,"D-AGRASS",NA,"D-FORB",NA,"N",NA,"N",NA,"LT-H",NA,"CRUST",NA,"OPEN",NA,NA,15,1,"ONAQ","F24",0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,"Annual Grasses and Forbs",1
"ONAQ016",9,3,"49:44.5","POINTZ(-112.467695677 40.20445179 1691.91)",40.20445179,-112.4676957,1691.91,0,1.74,2,0.11,0.21,0.86,0.47,0.73,37,32,"NONE",NA,"N",NA,"N",NA,"N",NA,"NONE",NA,"SOIL",NA,"OPEN",NA,NA,0,0,"ONAQ","F24",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"Bare Ground",0
"ONAQ016",10,4,"50:46.0","POINTZ(-112.46769604 40.20445914 1691.664)",40.20445914,-112.467696,1691.664,0,1.74,2,0.1,0.22,0.86,0.47,0.73,37,32,"L-OTHER","ARTR","D-OTHER","BRTE","D-FORB",NA,"N",NA,"LT-H",NA,"SOIL",NA,"CANOPY",NA,NA,55,3,"ONAQ","F24",5,10,1,5,NA,NA,NA,NA,NA,NA,NA,NA,"Shrubs",4.8
